Leaf,Leaf,⚥,Living,Lēof,lēof,-,"A minge of the everyday English word ‘leaf’ of a wort, and the Old English name ‘lēof’ (beloved), which is kin with the Norse name ‘Lief’/’Leif’, from ‘Leifr’, and which likely backed up the bearing of the word ‘Leaf’ as a name, which was a making of 1960s hippy tilth. Borne by a 500s king of the Lombards."
Lebald,Lebald,♂,Quickened,Lēofbeald,lēof,beald,
Lechild,Lecild,♂,Quickened,Lēofċild,lēof,ċild,
Lecoal,Lecoal,♂,Quickened,Lēofcōl,lēof,cōl,
Leday,Leday,⚥,Quickened,Lēofdæġ,lēof,dæġ,
Ledbald,Ledbald,♂,Quickened,Lēodbeald,lēod,beald,Kin with the German name ‘Leopold’.
Ledbert,Ledbert,♂,Quickened,Lēodbeorht,lēod,beorht,Borne by a 700s king of the Lombards.
Ledbode,Ledbode,♂,Quickened,Lēodboda,lēod,bod,
Ledbrand,Ledbrand,♂,Quickened,Lēodbrand,lēod,brand,"Kin with the Italian name ‘Liutprand’, as borne by a 700s king of the Lombards."
Ledbury,Ledbury,♀,Quickened,Lēodburg,lēod,burg,
Leddar,Leddar,♂,Quickened,Lēodhere,lēod,here,Can also be spelled: Ledder. Kin with the German name ‘Luther’.
Leddard,Leddard,♂,Quickened,"Lēodġeard, Lēodheard",lēod,"ġeard, heard",Two Old English names that would likely have minged into one another over time.
Leddild,Leddild,♀,Quickened,Lēodhild,lēod,hild,
Leddils,Leddils,♂,Quickened,Lēodġīsel,lēod,ġīsel,
Leddolph,Leddulf,♂,Quickened,Lēodƿulf,lēod,ƿulf,Can also be spelled: Leddulph (Anglish Spelling: Leddulf).
Ledfled,Ledfled,♀,Quickened,Lēodflǣd,lēod,flǣd,
Ledfrith,Ledfriþ,⚥,Quickened,Lēodfriþ,lēod,friþ,
Ledgar,Ledgar,♂,Quickened,Lēodgār,lēod,gār,
Ledgrim,Ledgrim,♂,Quickened,Lēodgrim,lēod,grim,
Ledman,Ledman,♂,Quickened,Lēodmann,lēod,mann,
Ledmer,Ledmer,♂,Quickened,Lēodmǣr,lēod,mǣr,
Ledmod,Ledmod,♂,Quickened,Lēodmōd,lēod,mōd,
Lednoth,Lednoþ,♂,Quickened,Lēodnōþ,lēod,nōþ,
Ledred,Ledred,♂,Quickened,Lēodrǣd,lēod,rǣd,
Ledrich,Ledric,♂,Quickened,Lēodrīċ,lēod,rīċ,
Ledrith,Ledriþ,♀,Quickened,Lēodþrȳþ,lēod,þrȳþ,
Ledroun,Ledrune,♀,Quickened,Lēodrūn,lēod,rūn,
Ledswith,Ledsƿiþ,♀,Quickened,Lēodsƿīþ,lēod,sƿīþ,
Ledwald,Ledƿald,♂,Quickened,Lēodƿeald,lēod,ƿeald,
Ledward,Ledƿard,♂,Quickened,Lēodƿeard,lēod,ƿeard,
Ledway,Ledƿay,♂,Quickened,Lēodƿīġ,lēod,ƿīġ,
Ledwin,Ledƿin,♂,Quickened,Lēodƿine,lēod,ƿine,
Lee,Lee,⚥,Lastname,-,lēah,-,"Also found as: Lea, Leigh (Anglish Spelling: Ley). Not a given name in OE. From the OE stow-name ‘Lēah’, meaning: lea (field). Borne by the American Confederate hartow Robert E. Lee (1807–1870). Not tied to the Chinese nor Korean names of the same shape."
Leed,Leed,♂,Quickened,Lēod,lēod,-,
Lefled,Lefled,♀,Quickened,Lēofflǣd,lēof,flǣd,
Lesey,Lesey,♂,Quickened,Lēofsiġe,lēof,siġe,
Leson,Lesun,♂,Quickened,Lēofsunu,lēof,sunu,
Leswith,Lesƿiþ,♀,Quickened,Lēofsƿīþ,lēof,sƿīþ,
Lethane,Leþane,♂,Quickened,Lēofþeġn,lēof,þeġn,
Lethrith,Leþriþ,♀,Quickened,Lēofþrȳþ,lēof,þrȳþ,
Lightning,Ligtning,♂,Lastname,-,līht,ing,Shortening of earlier ‘Lightening’.
Lehard,Lehard,♂,Unfounded,*Lēoheard,lēo,heard,"Not found in OE. Would be kin with the German name ‘Leonhart’, and the Norman name ‘Leonard’."
Leland,Leland,♂,Lastname,-,lēah,land,Also found as: Leyland. Not a given name in OE. From the OE stow-name ‘Lēahland’.
Leman,Leman,♂,Lastname,Lēofmann,lēof,mann,"Lives on as a lastname (also found as: ‘Lemmon’ (Anglish Spelling: ‘Lemmun’)), and in the English word ‘leman’, meaning: someone beloved."
Lemer,Lemer,♂,Quickened,"Lēomǣr, Lēofmǣr","lēo, lēof",mǣr,Two Old English names that would likely have minged into one another over time. Not tied to the English word ‘lemur’.
Lerich,Leric,♂,Quickened,Lēorīċ,lēo,rīċ,
Lestan,Lestan,♂,Quickened,"Lēostān, Lēofstān","lēo, lēof",stān,Two Old English names that would likely have minged into one another over time.
Lester,Lester,♂,Lastname,-,-,-,"Not a given name in OE. From the borough of Leicester in the East Midlands, known in OE as ‘Ligereceaster’. The unlike spellings notwithstanding, the two names are said the same."
Levar,Lefar,♂,Quickened,Lēofhere,lēof,here,Can also be spelled: Lever (Anglish Spelling: Lefer). Not tied to the word for a hand-crank.
Levard,Lefard,⚥,Quickened,"Lēofġeard, Lēofheard",lēof,"ġeard, heard",Two Old English names that would likely have minged into one another over time.
Levat,Lefat,♂,Quickened,Lēofġēat,lēof,ġēat,
Levegar,Lefegar,♂,Quickened,Lēofgār,lēof,gār,Can also be spelled: Legar (from loss of ⟨v⟩ before a samedsweyend).
Levegood,Lefegood,⚥,Quickened,Lēofgōd,lēof,gōd,Can also be spelled: Legood (from loss of ⟨v⟩ before a samedsweyend).
Levegrim,Lefegrim,♂,Quickened,Lēofgrim,lēof,grim,Can also be spelled: Legrim (from loss of ⟨v⟩ before a samedsweyend).
Levelm,Lefelm,♂,Quickened,Lēofhelm,lēof,helm,
Levemod,Lefemod,♂,Quickened,Lēofmōd,lēof,mōd,Can also be spelled: Lemod (from loss of ⟨v⟩ before a samedsweyend).
Levenoth,Lefenoþ,♂,Quickened,Lēofnōþ,lēof,nōþ,Can also be spelled: Lenoth (Anglish Spelling: Lenoþ; from loss of ⟨v⟩ before a samedsweyend).
Levequen,Lefecƿen,♀,Quickened,Lēofcƿēn,lēof,cƿēn,Can also be spelled: Lequen (Anglish Spelling: Lecƿen; from loss of ⟨v⟩ before a samedsweyend).
Levered,Lefered,♂,Quickened,Lēofrǣd,lēof,rǣd,Can also be spelled: Lered (from loss of ⟨v⟩ before a samedsweyend).
Leveridge,Leferic,♂,Lastname,Lēofhryċġ,lēof,hryċġ,Can also be spelled: Leridge (Anglish Spelling: Lericg; from loss of ⟨v⟩ before a samedsweyend).
Leverich,Leferic,♂,Lastname,Lēofrīċ,lēof,rīċ,Can also be spelled: Lerich (Anglish Spelling: Leric; from loss of ⟨v⟩ before a samedsweyend).
Leverith,Leferiþ,⚥,Quickened,Lēoffriþ,lēof,friþ,Can also be spelled: Lerith (Anglish Spelling: Leriþ; from loss of ⟨v⟩ before a samedsweyend).
Leveroun,Leferune,♀,Quickened,Lēofrūn,lēof,rūn,Can also be spelled: Leroun (Anglish Spelling: Lecƿen; from loss of ⟨v⟩ before a samedsweyend).
Levey,Lefey,♂,Quickened,"Lēofhēah, Lēofƿīġ",lēof,"hēah, ƿīġ",Two Old English names that would likely have minged into one another over time.
Levild,Lefild,♀,Quickened,Lēofhild,lēof,hild,
Leving,Lefing,♂,Quickened,Lēofing,lēof,ing,Can also be spelled: Living.
Levis,Lefis,♂,Quickened,Lēofhyse,lēof,hyse,
Levith,Lefiþ,♀,Quickened,Lēofgȳþ,lēof,gȳþ,
Levive,Lefife,♀,Quickened,Lēofġifu,lēof,ġifu,Can be shortened to: Live.
Levoun,Lefune,♂,Quickened,Lēofhūn,lēof,hūn,
Leward,Leƿard,♂,Quickened,Lēofƿeard,lēof,ƿeard,
Lewer,Leƿer,♀,Quickened,Lēofƿaru,lēof,ƿaru,
Lewin,Leƿin,⚥,Living,"Lēofƿine, Lēofƿynn",lēof,"ƿine, ƿynn",
Lewolph,Leƿulf,⚥,Quickened,Lēofƿulf,lēof,ƿulf,Can also be spelled: Lewulph (Anglish Spelling: Leƿulf).
Limbald,Limbald,♂,Quickened,"Līnbeald, Lindbeald","līn, lind",beald,Two Old English names that would likely have minged into one another over time.
Lin,Lin,♀,Living,Līna ♂,līn,-,"As an Anglish name, a shortening of names starting with ‘Lin-’; as an English name, a shortening of the name ‘Linda’ (see: ‘Lind’). Not tied to the Chinese lastname ‘Lin’."
Lind,Lind,⚥,Quickened,Lind,lind,-,"Kin with the name ‘Linda’, found in English as a shortening of names ending in ‘-linda and ‘-linde’."
Lindwin,Lindƿin,♂,Quickened,Lindƿine,lind,ƿine,
Linford,Linford,♂,Lastname,-,"līn, lind, hlyn",ford,"Not a given name in OE. From the OE stow-names ‘Līnford’, ‘Lindford’, or ‘Hlynford’."
Linnoth,Linnoþ,♂,Quickened,Līnnōþ,līn,nōþ,
Linsey,Linsey,♂,Quickened,Līnsiġe,līn,siġe,Not to be muddled with the name ‘Lindsey’ (see: Lindsey).
Linton,Lintun,♂,Lastname,-,"līn, lind",tūn,Not a given name in OE. From the OE stow-names ‘Līntūn’ or ‘Lindtūn’.
Littolph,Littulf,♂,Quickened,Līhtƿulf,līht,ƿulf,Can also be spelled: Littulph (Anglish Spelling: Littulf).
Litwald,Litƿald,♂,Quickened,Līhtƿeald,līht,ƿeald,
Litwin,Litƿin,♂,Quickened,Līhtƿine,līht,ƿine,
Live,Life,♀,Quickened,Lēofġifu,lēof,ġifu,
Livingston,Lifingstun,♂,Lastname,-,lēof + ƿine,tūn,"Not a given name in OE. From the OE stow-name ‘Lēofƿinestūn’, meaning: Lewin’s town. See also: Lewin."
Loffrith,Loffriþ,⚥,Quickened,Hlōþfriþ,hlōþ,friþ,
Lothar,Loþar,♂,Quickened,Hlōþhere,hlōþ,here,"Can also be spelled: Lother (Anglish Spelling: Loþer). Kin with the living mainland name of alike shape, as well as the spelling ‘Lothair’. Borne by a 600s King of Kent."
Lothgar,Loþgar,♂,Quickened,Hlōþgār,hlōþ,gār,Can also be spelled: Loggar (from loss of middle-⟨th⟩).
Lothway,Loþƿay,♂,Quickened,Hlōþƿīġ,hlōþ,ƿīġ,Can also be spelled: Loway (Anglish Spelling:Loƿay from loss of middle-⟨th⟩).
Love,Luf,♀,Living,Lufu,lufu,-,"From the everyday word. Borne as a given name since OE times, but also used as a puritanical Christian name."
Loverich,Lufric,♀,Quickened,Luferīċ,lufu,rīċ,
Lovestan,Lufstan,♀,Quickened,Lufestān,lufu,stān,
Ludbert,Ludbert,♂,Quickened,Hlūdgār,hlūd,gār,
Luddar,Luddar,♂,Quickened,Hlūdhere,hlūd,here,Can also be spelled: Ludder.
Luddelm,Luddelm,♂,Quickened,Hlūdhelm,hlūd,helm,
Ludgar,Ludgar,♂,Quickened,Hlūdgār,hlūd,gār,
Ludlow,Ludloƿ,♂,Lastname,Hlūdlǣƿ,hlūd,lǣƿ,https://en.wikipedia.org/wiki/Ludlow_(name)
Ludlum,Ludlum,♂,Lastname,-,hlūd + lǣƿ,hām,"Not a given name in OE. From the OE stow-name ‘Hlūdhlǣƿhām’, meaning: Ludlow’s home. See also: Ludlow."
Ludman,Ludman,♂,Quickened,Hlūdmann,hlūd,mann,
Ludmer,Ludmer,♂,Quickened,Hlūdmǣr,hlūd,mǣr,
Ludolph,Ludulf,♂,Unfounded,*Hlūdƿulf,hlūd,ƿulf,"Can also be spelled: Ludulph. Not found in OE. Would be kin with the German name ‘Ludolf’, sometimes Englished with a Latin ‘-ph’ ending."
Ludway,Ludƿay,♂,Unfounded,*Hlūdƿīġ,hlūd,ƿīġ,"Not found in OE. Can be shortened to: Luddy. Would be kin with the names ‘Alois’, ‘Clovis’, ‘Lewis’, ‘Louis’, ‘Louise’, ‘Ludwig’, and ‘Luigi’."
Luster,Luster,♂,Lastname,-,lust,-,Not a given name in OE.
Lustwin,Lustƿin,♂,Quickened,Lustƿine,lust,ƿine,
Lyndon,Lindun,♂,Lastname,-,"līn, lind",dūn,"Also found as: Lindon. Not a given name in OE. From the OE stow-names ‘Līntūn’, ‘Lindtūn’, ‘Lindūn’ or ‘Linddūn’. Borne by American leader Lyndon B. Johnson (1908–1973)"
Maimbert,Maimbert,♂,Quickened,Mæġenbeorht,mæġen,beorht,
Maimbode,Maimbode,♂,Quickened,Mæġenboda,mæġen,bod,
Mainar,Mainar,♂,Quickened,Mæġenhere,mæġen,here,Can also be spelled: Mainer.
Mainard,Mainard,♂,Lastname,Mæġenheard,mæġen,heard,"The last name is likely from the Anglo-Norman ‘Mainard’, though the OE shape, ‘Mæġenheard’, would likely yield alike outcome, even if it had sweltered."
Mainday,Mainday,♂,Quickened,Mæġendæġ,mæġen,dæġ,
Mainfrith,Mainfriþ,♂,Quickened,Mæġenfriþ,mæġen,friþ,
Maingar,Maingar,♂,Quickened,Mæġengār,mæġen,gār,
Maingrim,Maingrim,♂,Quickened,Mæġengrim,mæġen,grim,
Mainolph,Mainulf,♂,Quickened,Mæġenƿulf,mæġen,ƿulf,Can also be spelled: Mainulph (Anglish Spelling: Mainulf).
Mainred,Mainred,♂,Quickened,Mæġenrǣd,mæġen,rǣd,
Mainrich,Mainric,♂,Quickened,Mæġenrīċ,mæġen,rīċ,
Mainstan,Mainstan,♂,Quickened,Mæġenstān,mæġen,stān,
Mainswith,Mainsƿiþ,♀,Quickened,Mæġensƿīþ,mæġen,sƿīþ,
Mainwald,Mainƿald,♂,Quickened,Mæġenƿeald,mæġen,ƿeald,
Mainward,Mainƿard,♂,Quickened,Mæġenƿeard,mæġen,ƿeard,
Malbert,Malbert,♂,Quickened,Mæþelbeorht,mæþel,beorht,
Malfrith,Malfriþ,♂,Quickened,Mæþelfriþ,mæþel,friþ,
Malgar,Malgar,♂,Quickened,Mæþelgār,mæþel,gār,
Malgrim,Malgrim,♂,Quickened,Mālgrim,māl,grim,
Mallard,Mallard,♂,Quickened,Mæþelheard,mæþel,heard,"Kin with the German name ‘Madelhart’. Not tied to the word for a duck, which is from French."
Mallem,Mallem,♂,Quickened,Mæþelhelm,mæþel,helm,
Malloph,Malluf,♂,Quickened,"Mālƿulf, Mæþelƿulf","māl, mæþel",ƿulf,Can also be spelled: Malluph (Anglish Spelling: Malluf). Two Old English names that would likely have minged into one another over time. Not tied to the Scottish name ‘Malcolm’.
Malred,Malred,♂,Quickened,Mālrǣd,māl,rǣd,
Malswith,Malsƿiþ,♀,Quickened,Mæþelsƿīþ,mæþel,sƿīþ,
Malthrith,Malþriþ,♀,Quickened,"Mālþrȳþ, Mæþelþrȳþ","māl, mæþel",þrȳþ,Can be shortened to: Malth (Anglish Spelling: Malþ). Two Old English names that would likely have minged into one another over time.
Malwin,Malƿin,♂,Quickened,Mæþelƿine,mæþel,ƿine,Not tied to the French name ‘Madeline’.
Mambert,Mambert,♂,Quickened,Mannbeorht,mann,beorht,
Man,Man,⚥,Lastname,"Manna ♂, Manno ♀",mann,-,Kin with the German lastname ‘Mann’.
Manfrith,Manfriþ,⚥,Quickened,Mannfriþ,mann,friþ,Kin with the German name ‘Manfred’.
Mangold,Mangold,♂,Quickened,Manngold,mann,gold,See also: Goldman.
Mangood,Mangood,♂,Quickened,Manngōd,mann,gōd,See also: Goodman.
Manleaf,Manleaf,♀,Quickened,Mannlēof,mann,lēof,
Manley,Manley,♂,Lastname,-,mann,lēah,Not a given name in OE. From the OE stow-name ‘Mannlēah’. See also: Mansley.
Manney,Manney,♂,Quickened,Mannhēah,mann,hēah,
Mannild,Mannild,♀,Quickened,Mannhild,mann,hild,
Manning,Manning,♂,Lastname,Manning,mann,ing,
Mannolph,Mannulf,♂,Quickened,Mannƿulf,mann,ƿulf,Can also be spelled: Mannulph (Anglish Spelling: Mannulf). See also: Woolman.
Manny,Manny,♂,Living,Mannig,mann,-,A shortening of names starting with ‘Man-’. Not an Anglish name when a shortening of ‘Emmanuel’ nor ‘Manfred’.
Manrich,Manric,♂,Quickened,Mannrīċ,mann,rīċ,See also: Richman.
Mansey,Mansey,♂,Quickened,Mannsiġe,mann,siġe,
Mansley,Mansley,♂,Lastname,-,mann,lēah,"Not a given name in OE. From the OE stow-name ‘Mannaslēah’, meaning: men’s lea; lea of the folk. See also: Manley."
Manson,Mansun,♂,Lastname,Mannsunu,mann,sunu,"The living lastname is most often an Englishing of the unkin Norse name ‘Magnuson’. Borne by the ‘Manson Family’, an American gang and liefly fold in the 1960s and 1970s, lead by the fordeemed murderer Charles Manson."
Manstan,Manstan,♂,Quickened,Mannstān,mann,stān,
Manswith,Mansƿiþ,♀,Quickened,Mannsƿīþ,mann,sƿīþ,
Manthrith,Manþriþ,♀,Quickened,Mannþrȳþ,mann,þrȳþ,Can be shortened to: Manth (Anglish Spelling: Manþ). See also: Thrithman.
Manwald,Manƿald,♂,Quickened,Mannƿeald,mann,ƿeald,See also: Walman.
Manward,Manƿard,♂,Quickened,Mannƿeard,mann,ƿeard,See also: Wardman.
Manwin,Manƿin,♂,Quickened,Mannƿine,mann,ƿine,See also: Winman.
Maple,Mapel,♀,Living,-,mapul,-,Not known to be a given name in Old English times. From the everyday word for the tree.
Margrot,Margrot,♀,Unfounded,-,mere,-,"Can also be spelled: Mergrot, Mergroat. Not a given name in OE. From Old English ‘meregrot’, a word made by likeness to the name ‘Margaret’, straightforwardly made out of the Old English words ‘mere’, meaning ‘sea’; and ‘grot’, meaning ‘grit, sand, or pearl’. Had this word lived on, it likely would be shaped now as ‘mergroat’."
Markalf,Markalf,♂,Quickened,Mearchealf,mearc,healf,
Markar,Markar,♂,Quickened,Mearchere,mearc,here,Can also be spelled: Marker.
Markard,Markard,♂,Quickened,Mearcheard,mearc,heard,
Markbald,Markbald,♂,Quickened,Mearcbeald,mearc,beald,Can be shortened to: Marbald.
Markbert,Markbert,♂,Quickened,Mearcbeorht,mearc,beorht,Can be shortened to: Marbert.
Markfrith,Markfriþ,♂,Quickened,Mearcfriþ,mearc,friþ,
Markolph,Markulf,♂,Quickened,Mearcƿulf,mearc,ƿulf,Can also be spelled: Markulph (Anglish Spelling: Markulf).
Markred,Markred,♂,Quickened,Mearcrǣd,mearc,rǣd,
Markswith,Markƿiþ,♀,Quickened,Mearcsƿīþ,mearc,sƿīþ,
Markthrith,Markþriþ,♀,Quickened,Mearcþrȳþ,mearc,þrȳþ,
Markward,Markƿard,♂,Quickened,Mearcƿeard,mearc,ƿeard,
Marley,Marley,⚥,Lastname,-,"mǣre, miriġe, mearþ",lēah,"Not a given name in OE. From a minge of lastnames of sundry springs, ‘Mǣrelēah’, ‘Miriġelēah’, ‘Mearþlēah’. Borne by Jamaican singer Bob Marley (1945–1981)."
Marsh,Marsc,♂,Lastname,-,merṡċ,-,"Not a given name in OE. From the OE stow-name ‘Merṡċ’, meaning: marsh."
Marshalk,Marscalk,♂,Unfounded,*Mereṡċealc,mere [2],ṡċealc,"Can also be spelled: Mershalk (Anglish Spelling: Merscalk). Not found in OE. Would be kin with the Norman name ‘Marshall’, itself from the word ‘marshal’; a word of standing which first meant ‘horse-carer’."
Marston,Marstun,♂,Lastname,-,merṡċ,tūn,Not a given name in OE. From the OE stow-name ‘Merṡċtūn’.
Marton,Martun,♂,Lastname,-,"mǣre, miriġe, mearþ",tūn,"Not a given name in OE. From a minge of lastnames of sundry springs, ‘Mǣretūn’, ‘Miriġetūn’, ‘Mearþtūn’. Not tied to the name ‘Martin’, which is instead from Latin ‘Mārtīnus’."
Marway,Marƿay,♂,Unfounded,*Mǣrƿīġ,mǣr,ƿīġ,"Not found in OE. Would be kin with ‘Merovech’, king of the Salian Franks in the 400s and starter of the Merovingian House."
Marwel,Marƿel,♂,Quickened,Mereƿealh,mere,ƿealh,
Marwhite,Marhƿite,♂,Quickened,Merehƿīt,mere,hƿīt,
Marwin,Marƿin,♀,Quickened,Mereƿynn,mere,ƿynn,
Marwood,Marƿood,♂,Lastname,-,mere,ƿudu,Not a given name in OE. From the OE stow-name ‘Mereƿudu’.
Matbert,Matbert,♂,Quickened,Mahtbeorht,maht,beorht,
Matfrith,Matfrith,♂,Quickened,Mahtfriþ,maht,friþ,
Matt,Mat,♂,Living,*Mahta,maht,-,"As an Anglish name, a shortening of names starting with ‘Mat-’. Found in English as a shortening of the name ‘Matthew’."
Mattild,Mattild,♀,Quickened,Mahthild,maht,hild,Kin with the Norman name ‘Matilda’.
Mattils,Mattils,♂,Quickened,Mahtġīsel,maht,ġīsel,
Mattolph,Mattulf,♂,Quickened,Mahtƿine,maht,ƿine,Can also be spelled: Mattulph (Anglish Spelling: Mattulf).
Matwin,Matƿin,♂,Quickened,Mahtƿine,maht,ƿine,
May,May,⚥,Quickened,Mǣġ,mǣġ,-,From an old word for ‘kinsman’ that sweltered. Not tied to the English month word ‘May’.
Meadow,Meadoƿ,⚥,Living,*Mǣdƿe,-,-,"From the everyday English word, from Old English ‘mǣdƿe’. Not known to be a given name in Old English."
Melbourne,Melburne,♂,Lastname,-,mylen,burne,Not a given name in OE. From the OE stow-name ‘Mylenburne’. Most often named for the headborough of the Australian rich of Victoria. See also: Milburn.
Merrard,Merrard,♂,Quickened,Mǣrheard,mǣr,heard,
Merry,Merry,⚥,Living,-,miriġe,-,"As an Anglish name, from the everyday word."
Merryweather,Merryƿeaþer,♂,Lastname,-,miriġe,ƿeþer,"From a lastname which first began as a nickname in Middle English, meaning merry, good, or fair weather."
Merton,Mertun,♂,Lastname,-,mere,tūn,Not a given name in OE. From the OE stow-name ‘Meretūn’.
Middleton,Middeltun,♂,Lastname,-,middel,tūn,Not a given name in OE. From the OE stow-name ‘Middeltūn’.
Milburn,Milburn,♂,Lastname,-,mylen,burne,See also: Melbourne.
Mildith,Mildiþ,♀,Quickened,Mildgȳþ,mild,gȳþ,
Mildred,Mildred,♀,Living,Mildrǣd,mild,rǣd,Borne by an abboten in the 700s. See also: Millie.
Mildrith,Mildriþ,♀,Quickened,Mildþrȳþ,mild,þrȳþ,Not to be muddled with the name ‘Mildred’.
Milford,Milford,♂,Lastname,-,mylen,ford,Not a given name in OE. From the OE stow-name ‘Mylenford’.
Millard,Millard,♂,Lastname,-,mylen,ƿeard,"Not a given name in OE. From the OE stow-name ‘Mylenƿeard’. Borne by American leader, Millard Fillmore (1800–1874)"
Miller,Miller,♂,Lastname,-,mylen,-,Not a given name in OE. From the working name for someone who runs a mill.
Millie,Milly,⚥,Living,Milda,mild,-,"A shortening of names starting with ‘Mil-’, like ‘Mildred’."
Milton,Miltun,♂,Lastname,-,mylen,tūn,Not a given name in OE. From the OE stow-name ‘Mylentūn’.
Misty,Misty,♀,Living,-,-,-,"Not a given name in OE. A latterday name, from the word ‘misty’, from OE ‘mistiġ’."
Modbert,Modbert,♂,Quickened,Mōdbeorht,mōd,beorht,
Moddar,Moddar,⚥,Quickened,Mōdhere,mōd,here,"Can also be spelled: Modder. Not tied to the word ‘modification’, nor the fellowship thereof."
Modding,Modding,⚥,Quickened,Mōding,mōd,ing,"Not tied to the word ‘modification’, nor the fellowship thereof."
Moddive,Moddife,♀,Quickened,Mōdġifu,mōd,ġifu,
Moddolph,Moddulf,♂,Quickened,Mōdƿulf,mōd,ƿulf,Can also be spelled: Moddulph (Anglish Spelling: Moddulf).
Modquen,Modcƿen,♀,Lastname,Mōdcƿēn,mōd,cƿēn,
Modred,Modred,♂,Quickened,Mōdrǣd,mōd,rǣd,
Modrich,Modric,♂,Quickened,Mōdrīċ,mōd,rīċ,
Modswith,Modsƿiþ,♀,Quickened,Mōdsƿīþ,mōd,sƿīþ,
Modthrith,Modþriþ,♀,Quickened,Mōdþrȳþ,mōd,þrȳþ,
Modwald,Modƿald,♂,Quickened,Mōdƿeald,mōd,ƿeald,
Modwin,Modƿin,♂,Quickened,Mōdƿeald,mōd,ƿine,
Moon,Moon,⚥,Lastname,-,mōna,-,From the everyday word for the heavenly body. Not tied to the Korean lastname ‘Moon’. See also: Mon.
Mon,Mon,⚥,Quickened,"Mōnna, Mōnno",mōna,-,A shortening of names starting with ‘Mon-’. Not tied to the Latin fistname ‘Mona’ nor the Japanese lastname ‘Monna’. See also: Moon.
Monday,Monday,♀,Living,Mōnandæġ,mōna,dæġ,"A given name since at least Old English times. From the everyday word for the day of the week, named for the god and heavenly body, ‘Moon’ (Interpretatio Roman from ‘Luna’). Given to children born on the day."
Monning,Monning,⚥,Lastname,Mōning,mōna,ing,
Monnolph,Monnulf,♂,Quickened,Mōnƿulf,mōna,ƿulf,Can also be spelled: Monnulph (Anglish Spelling: Monnulf).
Monthane,Monþane,♂,Quickened,Mōnþeġn,mōna,þeġn,
Monthrith,Monþriþ,♀,Quickened,Mōnþrȳþ,mōna,þrȳþ,Can be shortened to: Month (Anglish Spelling: Monþ).
Morbald,Morbald,♂,Quickened,Mōrbeald,mōr,beald,
Morbert,Morbert,♂,Quickened,Mōrbeorht,mōr,beorht,
Morcar,Morcar,♂,Quickened,Mōrcār,mōr,cār,
Morgrim,Morgrim,♂,Quickened,Moregrim,more,grim,
Morland,Morland,♂,Lastname,Moreland,more,land,
Morley,Morley,♂,Lastname,-,mōr,lēah,Not a given name in OE. From the OE stow-name ‘Mōrlēah’.
Morrard,Morrard,♂,Quickened,Morheard,mōr,heard,
Morton,Mortun,♂,Lastname,-,mōr,tūn,Not a given name in OE. From the OE stow-name ‘Mōrtūn’.
Morwald,Morƿald,♂,Quickened,Mōrƿeald,mōr,ƿeald,
Morwin,Morƿin,♂,Quickened,Mōrƿine,mōr,ƿine,
Morwolph,Morƿulf,♂,Quickened,Mōrƿulf,mōr,ƿulf,Can also be spelled: Morwulph (Anglish Spelling: Morƿulf).
Mound,Mund,⚥,Lastname,"Mūnda ♂, Mūndo ♀",mūnd,-,Can also be spelled: Mond.
Mounding,Munding,⚥,Quickened,Mūnding,mūnd,ing,Can also be spelled: Monding.
Moundolph,Mundulf,♂,Quickened,Mūndƿulf,mūnd,ƿulf,Can also be spelled: Mondulph (Anglish Spelling: Mondulf). See also: Woolmund.
Moundred,Mundred,♂,Quickened,Mūndrǣd,mūnd,rǣd,Can also be spelled: Mondred. See also: Redmund.
Moundrich,Mundric,♂,Quickened,Mūndrīċ,mūnd,rīċ,Can also be spelled: Mondrich (Anglish Spelling: Mundric). See also: Richmond.
Moundrith,Mundriþ,♀,Quickened,Mūndþrȳþ,mūnd,þrȳþ,Can also be spelled: Mondrith (Anglish Spelling: Mundriþ). See also: Thrithmund.
Moundwin,Mundƿin,♂,Quickened,Mūndƿine,mūnd,ƿine,Can also be spelled: Mondwin (Anglish Spelling: Mundƿin). See also: Winmund.
Mounfrith,Munfriþ,♂,Quickened,Mūndfriþ,mūnd,friþ,Can also be spelled: Monfrith (Anglish Spelling: Munfriþ). See also: Frithmund.
Mounnelm,Munnelm,♂,Quickened,Mūndhelm,mūnd,helm,Can also be spelled: Monnelm (Anglish Spelling: Munnelm).
Muchel,Mucel,♂,Quickened,Muċel,-,-,"From an OE nickname for a big man. Not tied to the Norman name Mitchell, which is instead a shape of the name ‘Michael’."
Mundy,Mundy,♂,Lastname,Mūnda,mūnd,-,"As an Anglish name, a shortening of names ending with ‘-mund’. Found in English from the name of the Scottish town ‘Munday’. Can also be used as a shape of the name ‘Monday’."
Mycroft,Mycroft,♂,Lastname,-,mǣd,croft,"Not a given name in OE. From the OE stow-name ‘Mǣdcroft’. From a shape of the lastname ‘Medcroft’, where the ⟨d⟩ was lost. Borne by a player in Sir Arthur Conan Doyle's tales, The Adventures of Sherlock Holmes."
Nash,Nasc,♂,Lastname,-,æt,æṡċ,"Not a given name in OE. From a lastname for someone who lived ‘at the ash-tree’. The ‘n’ from the saying ‘atten ash’, in way like the words ‘newt’ (an ewt) and ‘nickname’ (an ekename) came about."
